PTBs,Nontargeting,GEARS,Causal,Conditional,Full,RandAvg
COPA,0.46,0.64,0.62,0.66,0.7,0.81
CCNK,0.44,0.64,0.56,0.56,0.3,0.55
RPS9,0.42,0.48,0.5,0.7,0.56,0.53
NFRKB,0.48,0.48,0.54,0.58,0.5,0.52
PMF1,0.56,0.64,0.72,0.66,0.62,0.61
PSMD6,0.48,0.52,0.7,0.7,0.72,0.65
DYNLRB1,0.52,0.5,0.72,0.76,0.52,0.71
ARGLU1,0.6,0.54,0.56,0.54,0.36,0.63
DHX16,0.46,0.56,0.62,0.48,0.58,0.73
NLE1,0.5,0.58,0.52,0.62,0.6,0.64
VPS54,0.42,0.66,0.66,0.66,0.52,0.66
RPL12,0.5,0.5,0.64,0.56,0.58,0.66
XPO1,0.48,0.46,0.7,0.72,0.74,0.61
IGBP1,0.44,0.42,0.72,0.72,0.68,0.64
COPZ1,0.58,0.54,0.56,0.78,0.58,0.69
C1QBP,0.42,0.52,0.66,0.68,0.62,0.72
TSR2,0.4,0.36,0.58,0.72,0.54,0.5700000000000001
RPS3,0.48,0.4,0.54,0.82,0.44,0.6599999999999999
EIF2S1,0.4,0.56,0.64,0.76,0.68,0.62
EEF2,0.54,0.6,0.58,0.58,0.52,0.5700000000000001
RPL30,0.5,0.38,0.74,0.74,0.48,0.55
DNAJC19,0.42,0.58,0.68,0.6,0.54,0.71
U2SURP,0.62,0.54,0.52,0.58,0.44,0.62
PSMD4,0.4,0.66,0.72,0.66,0.68,0.6399999999999999
QARS,0.52,0.76,0.74,0.58,0.68,0.66
FCF1,0.56,0.6,0.4,0.54,0.6,0.6
SLC25A10,0.48,0.62,0.68,0.56,0.78,0.6599999999999999
RPL26,0.46,0.42,0.76,0.5,0.74,0.5
EIF3A,0.46,0.48,0.48,0.62,0.76,0.62
NRDE2,0.56,0.62,0.72,0.68,0.56,0.69
PIAS4,0.6,0.64,0.48,0.58,0.54,0.5800000000000001
RSL1D1,0.56,0.58,0.62,0.48,0.5,0.62
DDX41,0.52,0.6,0.54,0.44,0.54,0.64
BUB3,0.46,0.56,0.78,0.5,0.58,0.65
MED7,0.6,0.64,0.76,0.72,0.72,0.76
NCBP2,0.56,0.64,0.76,0.56,0.62,0.56
HEATR1,0.5,0.5,0.5,0.56,0.58,0.54
POLR2A,0.52,0.72,0.7,0.56,0.74,0.73
RPA3,0.46,0.6,0.62,0.6,0.56,0.73
WDR36,0.52,0.38,0.32,0.58,0.54,0.51
TRMT112,0.44,0.44,0.62,0.58,0.6,0.48
SF3A2,0.52,0.52,0.72,0.52,0.58,0.62
RUVBL1,0.52,0.58,0.7,0.68,0.74,0.65
SFPQ,0.52,0.7,0.62,0.56,0.64,0.6699999999999999
RPL3,0.42,0.8,0.78,0.64,0.66,0.74
COPS4,0.5,0.54,0.6,0.54,0.58,0.64
RPL13,0.44,0.44,0.32,0.5,0.6,0.55
EIF2B5,0.44,0.66,0.78,0.62,0.62,0.72
SNRPB,0.6,0.64,0.62,0.56,0.6,0.7
UXT,0.42,0.5,0.48,0.58,0.62,0.66
PAF1,0.6,0.66,0.76,0.6,0.54,0.6699999999999999
PELO,0.5,0.54,0.62,0.7,0.56,0.64
TRRAP,0.46,0.46,0.62,0.66,0.58,0.5700000000000001
SF3B3,0.46,0.64,0.74,0.76,0.66,0.74
CEP192,0.5,0.56,0.4,0.52,0.74,0.6100000000000001
RPLP2,0.6,0.58,0.46,0.5,0.56,0.38
CCT4,0.48,0.48,0.72,0.64,0.66,0.66
RAD51,0.46,0.44,0.6,0.58,0.48,0.55
CENPJ,0.6,0.54,0.44,0.66,0.6,0.54
HSPA8,0.52,0.54,0.64,0.62,0.64,0.67
PRPF6,0.52,0.48,0.8,0.58,0.62,0.69
PSMA3,0.46,0.58,0.62,0.52,0.7,0.71
BAP1,0.52,0.76,0.64,0.5,0.66,0.66
RPS19,0.48,0.38,0.4,0.54,0.66,0.53
EIF4G1,0.46,0.68,0.64,0.54,0.54,0.5700000000000001
SNAPC3,0.42,0.68,0.62,0.6,0.56,0.65
RBMX2,0.48,0.68,0.72,0.72,0.7,0.74
EIF2B4,0.46,0.56,0.68,0.38,0.6,0.74
NELFCD,0.54,0.58,0.56,0.54,0.5,0.54
CPSF3,0.5,0.72,0.66,0.64,0.56,0.5900000000000001
RPL21,0.42,0.3,0.78,0.76,0.66,0.54
PSMB7,0.4,0.6,0.74,0.56,0.6,0.75
PRELID3B,0.4,0.72,0.64,0.44,0.6,0.62
SSRP1,0.48,0.64,0.64,0.62,0.64,0.5900000000000001
ACTR8,0.4,0.56,0.6,0.5,0.62,0.5800000000000001
BCR,0.54,0.72,0.5,0.48,0.64,0.74
RPL23,0.44,0.48,0.58,0.58,0.68,0.63
YEATS2,0.48,0.46,0.56,0.48,0.6,0.6
PSMB5,0.5,0.58,0.62,0.72,0.68,0.6799999999999999
RPL6,0.48,0.3,0.58,0.54,0.58,0.63
SRRT,0.5,0.46,0.6,0.66,0.66,0.67
MCM10,0.52,0.64,0.64,0.58,0.64,0.54
CDK1,0.48,0.56,0.72,0.68,0.74,0.6799999999999999
RPAP2,0.44,0.5,0.66,0.54,0.7,0.7
ABCE1,0.5,0.44,0.52,0.68,0.66,0.59
ATP6V1B2,0.5,0.5,0.7,0.64,0.64,0.6799999999999999
ANKRD11,0.5,0.54,0.62,0.7,0.52,0.6399999999999999
PCF11,0.42,0.62,0.66,0.56,0.6,0.6799999999999999
RPL37A,0.48,0.46,0.54,0.54,0.54,0.49
TUBGCP2,0.46,0.56,0.4,0.5,0.52,0.56
RPL8,0.5,0.52,0.56,0.5,0.62,0.55
UBL5,0.62,0.5,0.54,0.62,0.66,0.63
WDR12,0.5,0.56,0.7,0.58,0.58,0.5900000000000001
RPL9,0.44,0.46,0.68,0.48,0.7,0.55
NUP107,0.44,0.48,0.66,0.48,0.6,0.5800000000000001
NDC80,0.42,0.56,0.62,0.66,0.72,0.69
RPL34,0.5,0.48,0.46,0.54,0.7,0.53
RPL32,0.5,0.4,0.48,0.56,0.62,0.5800000000000001
MAK16,0.44,0.42,0.58,0.6,0.6,0.54
FTSJ3,0.6,0.56,0.54,0.44,0.5,0.65
TRA2B,0.42,0.5,0.6,0.54,0.74,0.63
POLR2D,0.5,0.6,0.66,0.72,0.64,0.7
PSMD1,0.52,0.58,0.64,0.64,0.66,0.6799999999999999
YEATS4,0.46,0.44,0.52,0.6,0.44,0.6799999999999999
FAM32A,0.44,0.56,0.58,0.7,0.6,0.7
MRPS35,0.46,0.5,0.6,0.52,0.56,0.61
ICE1,0.58,0.64,0.76,0.7,0.66,0.7
DHX36,0.52,0.56,0.64,0.72,0.66,0.58
SDAD1,0.52,0.56,0.54,0.6,0.54,0.63
RPL31,0.5,0.52,0.68,0.5,0.78,0.45
GTF2H1,0.5,0.58,0.7,0.66,0.72,0.6699999999999999
NIFK,0.48,0.52,0.68,0.46,0.56,0.51
PMPCB,0.54,0.58,0.64,0.64,0.6,0.67
HARS,0.42,0.56,0.7,0.72,0.74,0.73
CDC27,0.54,0.66,0.78,0.54,0.7,0.66
CASP8AP2,0.52,0.5,0.46,0.58,0.74,0.63
POLA2,0.48,0.7,0.62,0.5,0.64,0.61
ZMAT2,0.52,0.48,0.6,0.66,0.56,0.53
NUP160,0.5,0.58,0.68,0.72,0.7,0.7
RPA1,0.48,0.46,0.8,0.74,0.68,0.72
RPL10,0.4,0.42,0.66,0.46,0.64,0.54
POLD1,0.48,0.44,0.64,0.56,0.7,0.61
DHX15,0.42,0.48,0.56,0.46,0.62,0.64
DDX46,0.44,0.66,0.74,0.62,0.7,0.64
COG2,0.36,0.6,0.74,0.7,0.68,0.73
MZT1,0.54,0.52,0.58,0.68,0.58,0.59
RRM2,0.44,0.5,0.68,0.62,0.66,0.66
RPL10A,0.5,0.52,0.56,0.54,0.62,0.64
RPS7,0.42,0.54,0.66,0.54,0.64,0.5800000000000001
CCT3,0.4,0.68,0.6,0.74,0.74,0.6
SUPT6H,0.42,0.5,0.7,0.78,0.84,0.71
ABCF1,0.54,0.5,0.62,0.68,0.62,0.64
