PTBs,Nontargeting,GEARS,Causal,Conditional,Full,RandAvg
GPS1,0.56,0.26,0.32,0.38,0.38,0.38
DDX24,0.36,0.54,0.44,0.42,0.4,0.4
IARS2,0.46,0.52,0.32,0.3,0.42,0.41000000000000003
DLD,0.48,0.58,0.54,0.4,0.42,0.43
PSMC1,0.42,0.44,0.36,0.3,0.36,0.3
HSPA9,0.52,0.36,0.4,0.42,0.34,0.32
UBA1,0.44,0.46,0.34,0.46,0.38,0.37
MED30,0.48,0.42,0.32,0.24,0.3,0.23
EIF3E,0.5,0.44,0.38,0.4,0.4,0.36
PRPF4B,0.44,0.52,0.34,0.46,0.48,0.49
RPSA,0.52,0.58,0.34,0.44,0.46,0.4
ISCA2,0.5,0.32,0.34,0.36,0.4,0.26
RPS17,0.48,0.58,0.48,0.42,0.4,0.45
DSN1,0.4,0.52,0.36,0.34,0.34,0.32999999999999996
RPS28,0.44,0.64,0.52,0.56,0.5,0.45
PSMB6,0.46,0.34,0.58,0.34,0.5,0.30000000000000004
MED19,0.46,0.38,0.38,0.28,0.34,0.22999999999999998
TIMM23B,0.38,0.42,0.52,0.62,0.34,0.37
OXA1L,0.46,0.34,0.5,0.42,0.4,0.38
CRNKL1,0.42,0.32,0.34,0.42,0.36,0.32
DHODH,0.36,0.48,0.5,0.34,0.38,0.37
WDR3,0.38,0.48,0.36,0.5,0.36,0.34
EXOSC2,0.4,0.36,0.44,0.56,0.44,0.38
PSMA4,0.4,0.38,0.36,0.32,0.48,0.42000000000000004
POLR3E,0.4,0.42,0.52,0.36,0.42,0.34
PTCD1,0.4,0.38,0.32,0.3,0.38,0.33
CCDC86,0.44,0.48,0.5,0.52,0.54,0.41000000000000003
TIMM9,0.5,0.3,0.32,0.34,0.54,0.43
EIF4G2,0.46,0.36,0.4,0.28,0.28,0.39
RCC1,0.36,0.42,0.44,0.3,0.36,0.35
WDR26,0.48,0.36,0.42,0.3,0.58,0.33
MED12,0.42,0.48,0.3,0.34,0.34,0.31
NOL11,0.44,0.56,0.26,0.56,0.48,0.54
USP39,0.4,0.58,0.46,0.4,0.52,0.47
SLC39A9,0.42,0.48,0.3,0.36,0.36,0.36
RPL24,0.56,0.62,0.44,0.5,0.4,0.46
PHB2,0.48,0.5,0.36,0.38,0.34,0.33999999999999997
GOLT1B,0.46,0.42,0.34,0.44,0.42,0.38
COPS6,0.48,0.42,0.42,0.28,0.52,0.4
NUP98,0.46,0.42,0.36,0.4,0.36,0.35
SIN3A,0.5,0.36,0.38,0.3,0.4,0.27
MRPL14,0.44,0.38,0.5,0.3,0.56,0.32
GFER,0.52,0.52,0.42,0.2,0.52,0.35
MAGOH,0.54,0.44,0.46,0.54,0.5,0.45999999999999996
SNRPG,0.52,0.42,0.3,0.24,0.32,0.33
MED6,0.44,0.38,0.28,0.38,0.32,0.31
NACA,0.44,0.4,0.26,0.48,0.44,0.36
RPL36,0.48,0.6,0.54,0.26,0.48,0.52
CHEK1,0.5,0.34,0.44,0.62,0.4,0.35
MED11,0.48,0.42,0.52,0.52,0.36,0.37
COPS8,0.38,0.46,0.54,0.4,0.44,0.39
KPNB1,0.32,0.46,0.48,0.4,0.52,0.41000000000000003
TEFM,0.48,0.58,0.46,0.48,0.58,0.39
POLR1E,0.38,0.48,0.46,0.34,0.44,0.45
RRP12,0.52,0.46,0.48,0.22,0.3,0.54
DNTTIP2,0.5,0.68,0.52,0.28,0.32,0.5
LSM2,0.42,0.4,0.4,0.24,0.38,0.29000000000000004
SON,0.46,0.32,0.36,0.42,0.44,0.43000000000000005
KRR1,0.46,0.54,0.42,0.26,0.52,0.46
SMC4,0.42,0.26,0.36,0.4,0.46,0.3
VARS,0.48,0.36,0.36,0.26,0.32,0.36
RPS12,0.52,0.58,0.28,0.26,0.46,0.45
YTHDC1,0.4,0.5,0.3,0.52,0.44,0.37
GUCD1,0.46,0.46,0.3,0.66,0.38,0.25
BCAS2,0.42,0.5,0.42,0.38,0.5,0.42000000000000004
GAB2,0.52,0.34,0.24,0.26,0.22,0.33
CNOT3,0.4,0.48,0.36,0.44,0.44,0.44
DONSON,0.52,0.36,0.42,0.36,0.3,0.36
RPL19,0.5,0.6,0.5,0.26,0.46,0.48
POLRMT,0.48,0.42,0.46,0.42,0.5,0.38
RPL11,0.46,0.5,0.34,0.28,0.38,0.39
PHF5A,0.5,0.44,0.28,0.34,0.3,0.36
HMGCS1,0.58,0.44,0.42,0.42,0.5,0.31000000000000005
DYNC1I2,0.54,0.54,0.34,0.42,0.26,0.35
COPA,0.5,0.36,0.38,0.34,0.3,0.19
CCNK,0.52,0.36,0.44,0.44,0.7,0.44999999999999996
RPS9,0.54,0.52,0.5,0.3,0.44,0.47
NFRKB,0.48,0.52,0.46,0.42,0.5,0.48
PMF1,0.4,0.36,0.28,0.34,0.38,0.39
PSMD6,0.48,0.48,0.3,0.3,0.28,0.35
DYNLRB1,0.44,0.5,0.28,0.24,0.48,0.29000000000000004
ARGLU1,0.36,0.46,0.44,0.46,0.64,0.37
DHX16,0.5,0.44,0.38,0.52,0.42,0.27
NLE1,0.46,0.42,0.48,0.38,0.4,0.36
VPS54,0.54,0.34,0.34,0.34,0.48,0.34
RPL12,0.46,0.5,0.36,0.44,0.42,0.33999999999999997
XPO1,0.48,0.54,0.3,0.28,0.26,0.39
IGBP1,0.52,0.58,0.28,0.28,0.32,0.36
COPZ1,0.38,0.46,0.44,0.22,0.42,0.31000000000000005
C1QBP,0.54,0.48,0.34,0.32,0.38,0.28
TSR2,0.56,0.64,0.42,0.28,0.46,0.43
RPS3,0.48,0.6,0.46,0.18,0.56,0.34
EIF2S1,0.56,0.44,0.36,0.24,0.32,0.38
EEF2,0.42,0.4,0.42,0.42,0.48,0.43000000000000005
RPL30,0.46,0.62,0.26,0.26,0.52,0.45
DNAJC19,0.54,0.42,0.32,0.4,0.46,0.29000000000000004
U2SURP,0.34,0.46,0.48,0.42,0.56,0.38
PSMD4,0.56,0.34,0.28,0.34,0.32,0.36
QARS,0.44,0.24,0.26,0.42,0.32,0.33999999999999997
FCF1,0.4,0.4,0.6,0.46,0.4,0.4
SLC25A10,0.48,0.38,0.32,0.44,0.22,0.33999999999999997
RPL26,0.5,0.58,0.24,0.5,0.26,0.5
EIF3A,0.5,0.52,0.52,0.38,0.24,0.38
NRDE2,0.4,0.38,0.28,0.32,0.44,0.31
PIAS4,0.36,0.36,0.52,0.42,0.46,0.42000000000000004
RSL1D1,0.4,0.42,0.38,0.52,0.5,0.38
DDX41,0.44,0.4,0.46,0.56,0.46,0.36
BUB3,0.5,0.44,0.22,0.5,0.42,0.35
MED7,0.36,0.36,0.24,0.28,0.28,0.24
NCBP2,0.4,0.36,0.24,0.44,0.38,0.44
HEATR1,0.46,0.5,0.5,0.44,0.42,0.46
POLR2A,0.44,0.28,0.3,0.44,0.26,0.27
RPA3,0.5,0.4,0.38,0.4,0.44,0.27
WDR36,0.44,0.62,0.68,0.42,0.46,0.49
TRMT112,0.52,0.56,0.38,0.42,0.4,0.52
SF3A2,0.44,0.48,0.28,0.48,0.42,0.38
RUVBL1,0.44,0.42,0.3,0.32,0.26,0.35
SFPQ,0.44,0.3,0.38,0.44,0.36,0.33
RPL3,0.54,0.2,0.22,0.36,0.34,0.26
COPS4,0.46,0.46,0.4,0.46,0.42,0.36
RPL13,0.52,0.56,0.68,0.5,0.4,0.45
EIF2B5,0.52,0.34,0.22,0.38,0.38,0.28
SNRPB,0.36,0.36,0.38,0.44,0.4,0.30000000000000004
UXT,0.54,0.5,0.52,0.42,0.38,0.33999999999999997
PAF1,0.36,0.34,0.24,0.4,0.46,0.32999999999999996
PELO,0.46,0.46,0.38,0.3,0.44,0.36
TRRAP,0.5,0.54,0.38,0.34,0.42,0.43
SF3B3,0.5,0.36,0.26,0.24,0.34,0.26
CEP192,0.46,0.44,0.6,0.48,0.26,0.39
RPLP2,0.36,0.42,0.54,0.5,0.44,0.62
CCT4,0.48,0.52,0.28,0.36,0.34,0.33999999999999997
RAD51,0.5,0.56,0.4,0.42,0.52,0.45
CENPJ,0.36,0.46,0.56,0.34,0.4,0.45999999999999996
HSPA8,0.44,0.46,0.36,0.38,0.36,0.33
PRPF6,0.44,0.52,0.2,0.42,0.38,0.31000000000000005
PSMA3,0.5,0.42,0.38,0.48,0.3,0.29000000000000004
BAP1,0.44,0.24,0.36,0.5,0.34,0.33999999999999997
RPS19,0.48,0.62,0.6,0.46,0.34,0.47
EIF4G1,0.5,0.32,0.36,0.46,0.46,0.43
SNAPC3,0.54,0.32,0.38,0.4,0.44,0.35
RBMX2,0.48,0.32,0.28,0.28,0.3,0.26
EIF2B4,0.5,0.44,0.32,0.62,0.4,0.26
NELFCD,0.42,0.42,0.44,0.46,0.5,0.45999999999999996
CPSF3,0.46,0.28,0.34,0.36,0.44,0.41000000000000003
RPL21,0.54,0.7,0.22,0.24,0.34,0.46
PSMB7,0.56,0.4,0.26,0.44,0.4,0.25
PRELID3B,0.56,0.28,0.36,0.56,0.4,0.38
SSRP1,0.48,0.36,0.36,0.38,0.36,0.41000000000000003
ACTR8,0.56,0.44,0.4,0.5,0.38,0.42000000000000004
BCR,0.42,0.28,0.5,0.52,0.36,0.26
RPL23,0.52,0.52,0.42,0.42,0.32,0.37
YEATS2,0.48,0.54,0.44,0.52,0.4,0.4
PSMB5,0.46,0.42,0.38,0.28,0.32,0.32
RPL6,0.48,0.7,0.42,0.46,0.42,0.37
SRRT,0.46,0.54,0.4,0.34,0.34,0.33
MCM10,0.44,0.36,0.34,0.4,0.34,0.44
CDK1,0.48,0.44,0.28,0.32,0.26,0.32
RPAP2,0.52,0.5,0.34,0.46,0.3,0.3
ABCE1,0.46,0.56,0.48,0.32,0.34,0.41000000000000003
ATP6V1B2,0.46,0.5,0.3,0.36,0.36,0.32
ANKRD11,0.46,0.46,0.38,0.3,0.48,0.36
PCF11,0.54,0.38,0.34,0.44,0.4,0.32
RPL37A,0.48,0.54,0.46,0.46,0.46,0.51
TUBGCP2,0.5,0.44,0.6,0.5,0.48,0.44
RPL8,0.46,0.48,0.44,0.5,0.38,0.45
UBL5,0.34,0.5,0.46,0.38,0.34,0.37
WDR12,0.46,0.44,0.3,0.42,0.42,0.41000000000000003
RPL9,0.52,0.54,0.32,0.52,0.3,0.45
NUP107,0.52,0.52,0.34,0.52,0.4,0.42000000000000004
NDC80,0.54,0.44,0.38,0.34,0.28,0.31
RPL34,0.46,0.52,0.54,0.46,0.3,0.47
RPL32,0.46,0.6,0.52,0.44,0.38,0.42000000000000004
MAK16,0.52,0.58,0.42,0.4,0.4,0.45999999999999996
FTSJ3,0.36,0.44,0.46,0.56,0.5,0.35
TRA2B,0.54,0.5,0.4,0.46,0.26,0.37
POLR2D,0.46,0.4,0.34,0.28,0.36,0.3
PSMD1,0.44,0.42,0.36,0.36,0.34,0.32
YEATS4,0.5,0.56,0.48,0.4,0.56,0.32
FAM32A,0.52,0.44,0.42,0.3,0.4,0.30000000000000004
MRPS35,0.5,0.5,0.4,0.48,0.44,0.39
ICE1,0.38,0.36,0.24,0.3,0.34,0.30000000000000004
DHX36,0.44,0.44,0.36,0.28,0.34,0.42
SDAD1,0.44,0.44,0.46,0.4,0.46,0.37
RPL31,0.46,0.48,0.32,0.5,0.22,0.55
GTF2H1,0.46,0.42,0.3,0.34,0.28,0.32999999999999996
NIFK,0.48,0.48,0.32,0.54,0.44,0.49
PMPCB,0.42,0.42,0.36,0.36,0.4,0.33
HARS,0.54,0.44,0.3,0.28,0.26,0.27
CDC27,0.42,0.34,0.22,0.46,0.3,0.34
CASP8AP2,0.44,0.5,0.54,0.42,0.26,0.37
POLA2,0.48,0.3,0.38,0.5,0.36,0.39
ZMAT2,0.44,0.52,0.4,0.34,0.44,0.47
NUP160,0.46,0.42,0.32,0.28,0.3,0.3
RPA1,0.48,0.54,0.2,0.26,0.32,0.28
RPL10,0.56,0.58,0.34,0.54,0.36,0.46
POLD1,0.48,0.56,0.36,0.44,0.3,0.39
DHX15,0.54,0.52,0.44,0.54,0.38,0.36
DDX46,0.52,0.34,0.26,0.38,0.3,0.36
COG2,0.6,0.4,0.26,0.3,0.32,0.27
MZT1,0.42,0.48,0.42,0.32,0.42,0.41000000000000003
RRM2,0.52,0.5,0.32,0.38,0.34,0.34
RPL10A,0.46,0.48,0.44,0.46,0.38,0.36
RPS7,0.54,0.46,0.34,0.46,0.36,0.42000000000000004
CCT3,0.56,0.32,0.4,0.26,0.26,0.4
SUPT6H,0.54,0.5,0.3,0.22,0.16,0.29000000000000004
ABCF1,0.42,0.5,0.38,0.32,0.38,0.36
